,canFreq_Mhz,numBins,idx,deltaIdx,deltaFreq_Hz
433,161.49264693260193,1,4105147,597.0,23485.422134399414
434,161.51609301567078,1,4105743,596.0,23446.083068847656
435,161.53155326843262,1,4106136,393.0,15460.25276184082
436,161.53953909873962,1,4106339,203.0,7985.830307006836
437,161.56208038330078,2,4106912,573.0,22541.284561157227
438,161.56298518180847,1,4106935,23.0,904.7985076904297
439,161.58643126487732,1,4107531,596.0,23446.083068847656
440,161.59260749816895,2,4107688,157.0,6176.233291625977
441,161.60987734794617,1,4108127,439.0,17269.84977722168
442,161.63332343101501,1,4108723,596.0,23446.083068847656
443,161.65370106697083,1,4109241,518.0,20377.635955810547
444,161.65676951408386,1,4109319,78.0,3068.4471130371094
445,161.6802155971527,1,4109915,596.0,23446.083068847656
446,161.70366168022156,1,4110511,596.0,23446.083068847656
447,161.71475529670715,1,4110793,282.0,11093.616485595703
448,161.7271077632904,2,4111107,314.0,12352.466583251953
449,161.75055384635925,2,4111703,596.0,23446.083068847656
450,161.7739999294281,1,4112299,596.0,23446.083068847656
451,161.7974853515625,1,4112896,597.0,23485.422134399414
452,161.8063759803772,1,4113122,226.0,8890.628814697266
453,161.82093143463135,1,4113492,370.0,14555.45425415039
454,161.8443775177002,1,4114088,596.0,23446.083068847656
455,161.86739087104797,3,4114673,585.0,23013.35334777832
456,161.8912696838379,1,4115280,607.0,23878.812789916992
457,161.91471576690674,1,4115876,596.0,23446.083068847656
458,161.9381618499756,1,4116472,596.0,23446.083068847656
459,161.98505401611328,1,4117664,1192.0,46892.16613769531
460,162.00850009918213,1,4118260,596.0,23446.083068847656
461,162.17274069786072,1,4122435,4175.0,164240.59867858887
462,162.35594272613525,1,4127092,4657.0,183202.02827453613
463,162.42494344711304,1,4128846,1754.0,69000.7209777832
464,162.5391447544098,1,4131749,2903.0,114201.30729675293
465,162.78340101242065,1,4137958,6209.0,244256.25801086426
466,163.94362807273865,1,4167451,29493.0,1160227.0603179932
467,164.00468230247498,1,4169003,1552.0,61054.229736328125
468,164.24893856048584,1,4175212,6209.0,244256.25801086426
469,164.43214058876038,1,4179869,4657.0,183202.02827453613
470,164.46266770362854,2,4180645,776.0,30527.114868164062
471,164.4931948184967,2,4181421,776.0,30527.114868164062
472,164.55424904823303,2,4182973,1552.0,61054.229736328125
473,164.67639684677124,2,4186078,3105.0,122147.79853820801
474,164.8290717601776,1,4189959,3881.0,152674.91340637207
475,165.0428009033203,1,4195392,5433.0,213729.1431427002
476,165.10385513305664,1,4196944,1552.0,61054.229736328125
477,165.1343822479248,2,4197720,776.0,30527.114868164062
478,165.17411470413208,1,4198730,1010.0,39732.45620727539
479,165.28705716133118,1,4201601,2871.0,112942.45719909668
480,165.3481113910675,2,4203153,1552.0,61054.229736328125
481,165.4555070400238,1,4205883,2730.0,107395.64895629883
482,165.4702591896057,1,4206258,375.0,14752.14958190918
483,165.47895312309265,1,4206479,221.0,8693.933486938477
484,165.5023992061615,1,4207075,596.0,23446.083068847656
485,165.5492913722992,1,4208267,1192.0,46892.16613769531
486,165.59236764907837,2,4209362,1095.0,43076.276779174805
487,165.5961835384369,1,4209459,97.0,3815.889358520508
488,165.6534218788147,2,4210914,1455.0,57238.34037780762
489,165.6839883327484,1,4211691,777.0,30566.45393371582
490,165.69000720977783,1,4211844,153.0,6018.877029418945
491,165.71345329284668,1,4212440,596.0,23446.083068847656
492,165.71451544761658,1,4212467,27.0,1062.154769897461
493,165.73689937591553,1,4213036,569.0,22383.928298950195
494,165.74504256248474,1,4213243,207.0,8143.186569213867
495,165.76034545898438,1,4213632,389.0,15302.896499633789
496,165.78379154205322,1,4214228,596.0,23446.083068847656
497,165.80609679222107,1,4214795,567.0,22305.25016784668
498,165.80723762512207,1,4214824,29.0,1140.8329010009766
499,165.83068370819092,1,4215420,596.0,23446.083068847656
500,165.83662390708923,1,4215571,151.0,5940.19889831543
501,165.85412979125977,1,4216016,445.0,17505.884170532227
502,165.8775758743286,1,4216612,596.0,23446.083068847656
503,165.89767813682556,2,4217123,511.0,20102.262496948242
504,165.9244680404663,1,4217804,681.0,26789.90364074707
505,165.94791412353516,1,4218400,596.0,23446.083068847656
506,165.95877170562744,1,4218676,276.0,10857.582092285156
507,165.971360206604,2,4218996,320.0,12588.5009765625
508,165.9948456287384,1,4219593,597.0,23485.422134399414
509,166.0417377948761,1,4220785,1192.0,46892.16613769531
510,166.05035305023193,1,4221004,219.0,8615.255355834961
511,166.06518387794495,1,4221381,377.0,14830.827713012695
512,166.0808801651001,2,4221780,399.0,15696.287155151367
513,166.0886299610138,1,4221977,197.0,7749.795913696289
514,166.11140727996826,2,4222556,579.0,22777.318954467773
515,166.11207604408264,1,4222573,17.0,668.7641143798828
516,166.1355221271515,1,4223169,596.0,23446.083068847656
517,166.15896821022034,1,4223765,596.0,23446.083068847656
518,166.18241429328918,1,4224361,596.0,23446.083068847656
519,166.2030279636383,1,4224885,524.0,20613.670349121094
520,166.20586037635803,1,4224957,72.0,2832.4127197265625
521,166.22930645942688,1,4225553,596.0,23446.083068847656
522,166.23355507850647,1,4225661,108.0,4248.619079589844
523,166.25275254249573,1,4226149,488.0,19197.463989257812
524,166.27619862556458,1,4226745,596.0,23446.083068847656
525,166.2946093082428,1,4227213,468.0,18410.682678222656
526,166.29964470863342,1,4227341,128.0,5035.400390625
527,166.32313013076782,1,4227938,597.0,23485.422134399414
528,166.32513642311096,2,4227989,51.0,2006.2923431396484
529,166.34657621383667,1,4228534,545.0,21439.790725708008
530,166.35566353797913,2,4228765,231.0,9087.324142456055
531,166.37002229690552,1,4229130,365.0,14358.758926391602
532,166.39346837997437,1,4229726,596.0,23446.083068847656
533,166.416757106781,2,4230318,592.0,23288.726806640625
534,166.44036054611206,1,4230918,600.0,23603.439331054688
535,166.4638066291809,1,4231514,596.0,23446.083068847656
536,166.47781133651733,1,4231870,356.0,14004.707336425781
537,166.48725271224976,1,4232110,240.0,9441.375732421875
538,166.5106987953186,1,4232706,596.0,23446.083068847656
539,166.53414487838745,1,4233302,596.0,23446.083068847656
540,166.53886556625366,1,4233422,120.0,4720.6878662109375
541,166.5575909614563,1,4233898,476.0,18725.39520263672
542,166.56939268112183,2,4234198,300.0,11801.719665527344
543,166.58103704452515,1,4234494,296.0,11644.363403320312
544,166.59991979599,2,4234974,480.0,18882.75146484375
545,166.604483127594,2,4235090,116.0,4563.331604003906
546,166.62792921066284,2,4235686,596.0,23446.083068847656
547,166.63044691085815,2,4235750,64.0,2517.7001953125
548,166.6513752937317,2,4236282,532.0,20928.382873535156
549,166.66274428367615,3,4236571,289.0,11368.989944458008
550,166.6684091091156,1,4236715,144.0,5664.825439453125
551,166.67482137680054,2,4236878,163.0,6412.267684936523
552,166.69154047966003,1,4237303,425.0,16719.10285949707
553,166.69826745986938,2,4237474,171.0,6726.980209350586
554,166.72175288200378,1,4238071,597.0,23485.422134399414
555,166.74519896507263,1,4238667,596.0,23446.083068847656
556,166.76864504814148,1,4239263,596.0,23446.083068847656
557,166.79209113121033,1,4239859,596.0,23446.083068847656
558,166.8136489391327,1,4240407,548.0,21557.80792236328
559,166.81553721427917,1,4240455,48.0,1888.275146484375
560,166.83898329734802,1,4241051,596.0,23446.083068847656
561,166.86242938041687,1,4241647,596.0,23446.083068847656
562,166.88587546348572,1,4242243,596.0,23446.083068847656
563,166.90932154655457,1,4242839,596.0,23446.083068847656
564,166.9327676296234,1,4243435,596.0,23446.083068847656
565,166.95621371269226,2,4244031,596.0,23446.083068847656
566,166.9796597957611,2,4244627,596.0,23446.083068847656
567,167.00310587882996,2,4245223,596.0,23446.083068847656
568,167.0265519618988,2,4245819,596.0,23446.083068847656
569,167.0500373840332,1,4246416,597.0,23485.422134399414
570,167.05790519714355,2,4246616,200.0,7867.8131103515625
571,167.07348346710205,1,4247012,396.0,15578.269958496094
572,167.08843231201172,2,4247392,380.0,14948.844909667969
573,167.0969295501709,1,4247608,216.0,8497.238159179688
574,167.11895942687988,2,4248168,560.0,22029.876708984375
575,167.12037563323975,1,4248204,36.0,1416.2063598632812
576,167.1438217163086,1,4248800,596.0,23446.083068847656
577,167.16726779937744,1,4249396,596.0,23446.083068847656
578,167.18005299568176,1,4249721,325.0,12785.196304321289
579,167.1907138824463,1,4249992,271.0,10660.886764526367
580,167.21415996551514,1,4250588,596.0,23446.083068847656
581,167.23760604858398,1,4251184,596.0,23446.083068847656
582,167.26105213165283,1,4251780,596.0,23446.083068847656
583,167.30216145515442,2,4252825,1045.0,41109.323501586914
584,167.3632550239563,1,4254378,1553.0,61093.56880187988
585,167.7300524711609,1,4263702,9324.0,366797.44720458984
586,167.75349855422974,1,4264298,596.0,23446.083068847656
587,167.7907133102417,1,4265244,946.0,37214.75601196289
588,167.82383680343628,1,4266086,842.0,33123.49319458008
589,167.97387599945068,2,4269900,3814.0,150039.1960144043
590,167.98799872398376,1,4270259,359.0,14122.724533081055
591,168.00042986869812,1,4270575,316.0,12431.144714355469
592,168.0114448070526,4,4270855,280.0,11014.938354492188
593,168.03489089012146,1,4271451,596.0,23446.083068847656
594,168.08178305625916,1,4272643,1192.0,46892.16613769531
595,168.105229139328,1,4273239,596.0,23446.083068847656
596,168.12867522239685,1,4273835,596.0,23446.083068847656
597,168.17556738853455,1,4275027,1192.0,46892.16613769531
598,168.1990134716034,1,4275623,596.0,23446.083068847656
599,168.22245955467224,1,4276219,596.0,23446.083068847656
600,168.29283714294434,1,4278008,1789.0,70377.58827209473
601,168.31628322601318,1,4278604,596.0,23446.083068847656
602,168.36317539215088,1,4279796,1192.0,46892.16613769531
603,168.38662147521973,1,4280392,596.0,23446.083068847656
604,168.41006755828857,1,4280988,596.0,23446.083068847656
605,168.43351364135742,1,4281584,596.0,23446.083068847656
606,168.49295496940613,1,4283095,1511.0,59441.328048706055
607,168.50385189056396,1,4283372,277.0,10896.921157836914
608,168.5234820842743,1,4283871,499.0,19630.19371032715
609,168.62112164497375,1,4286353,2482.0,97639.56069946289
610,168.6445677280426,1,4286949,596.0,23446.083068847656
611,168.6456298828125,1,4286976,27.0,1062.154769897461
612,168.6914598941803,1,4288141,1165.0,45830.01136779785
613,168.71490597724915,1,4288737,596.0,23446.083068847656
614,168.738352060318,1,4289333,596.0,23446.083068847656
615,168.76179814338684,1,4289929,596.0,23446.083068847656
616,168.76773834228516,1,4290080,151.0,5940.19889831543
617,168.7852442264557,1,4290525,445.0,17505.884170532227
618,168.82879257202148,2,4291632,1107.0,43548.3455657959
619,168.83213639259338,1,4291717,85.0,3343.820571899414
620,168.85558247566223,1,4292313,596.0,23446.083068847656
621,168.92596006393433,1,4294102,1789.0,70377.58827209473
622,168.94940614700317,1,4294698,596.0,23446.083068847656
623,168.97285223007202,1,4295294,596.0,23446.083068847656
624,168.99629831314087,1,4295890,596.0,23446.083068847656
625,169.01974439620972,1,4296486,596.0,23446.083068847656
626,169.04319047927856,1,4297082,596.0,23446.083068847656
627,169.0666365623474,1,4297678,596.0,23446.083068847656
628,169.09008264541626,1,4298274,596.0,23446.083068847656
629,169.1135287284851,1,4298870,596.0,23446.083068847656
630,169.13697481155396,1,4299466,596.0,23446.083068847656
631,169.1604208946228,1,4300062,596.0,23446.083068847656
632,169.18386697769165,1,4300658,596.0,23446.083068847656
633,169.2307984828949,1,4301851,1193.0,46931.50520324707
634,169.25424456596375,1,4302447,596.0,23446.083068847656
635,169.2776906490326,1,4303043,596.0,23446.083068847656
636,169.30113673210144,1,4303639,596.0,23446.083068847656
637,169.3245828151703,1,4304235,596.0,23446.083068847656
638,169.34802889823914,1,4304831,596.0,23446.083068847656
639,169.37147498130798,1,4305427,596.0,23446.083068847656
640,169.3783986568451,1,4305603,176.0,6923.675537109375
641,169.39492106437683,1,4306023,420.0,16522.40753173828
642,169.41836714744568,1,4306619,596.0,23446.083068847656
643,169.44181323051453,1,4307215,596.0,23446.083068847656
644,169.46525931358337,1,4307811,596.0,23446.083068847656
645,169.48870539665222,1,4308407,596.0,23446.083068847656
646,169.51215147972107,1,4309003,596.0,23446.083068847656
647,169.53559756278992,2,4309599,596.0,23446.083068847656
648,169.55908298492432,1,4310196,597.0,23485.422134399414
649,169.58252906799316,1,4310792,596.0,23446.083068847656
650,169.605975151062,1,4311388,596.0,23446.083068847656
651,169.62942123413086,1,4311984,596.0,23446.083068847656
652,169.6528673171997,1,4312580,596.0,23446.083068847656
653,169.67631340026855,1,4313176,596.0,23446.083068847656
654,169.6997594833374,1,4313772,596.0,23446.083068847656
655,169.72320556640625,1,4314368,596.0,23446.083068847656
656,169.7466516494751,1,4314964,596.0,23446.083068847656
657,169.77009773254395,1,4315560,596.0,23446.083068847656
658,169.7935438156128,1,4316156,596.0,23446.083068847656
659,169.81698989868164,1,4316752,596.0,23446.083068847656
660,169.8404359817505,1,4317348,596.0,23446.083068847656
661,169.88736748695374,1,4318541,1193.0,46931.50520324707
662,169.91081357002258,1,4319137,596.0,23446.083068847656
663,169.93425965309143,1,4319733,596.0,23446.083068847656
664,169.95770573616028,1,4320329,596.0,23446.083068847656
665,169.98115181922913,1,4320925,596.0,23446.083068847656
666,169.9986970424652,1,4321371,446.0,17545.223236083984
667,170.00459790229797,1,4321521,150.0,5900.859832763672
668,170.02804398536682,1,4322117,596.0,23446.083068847656
669,170.05149006843567,1,4322713,596.0,23446.083068847656
670,170.07493615150452,1,4323309,596.0,23446.083068847656
671,170.09838223457336,1,4323905,596.0,23446.083068847656
672,170.1218283176422,1,4324501,596.0,23446.083068847656
673,170.14527440071106,1,4325097,596.0,23446.083068847656
674,170.1687204837799,2,4325693,596.0,23446.083068847656
675,170.239098072052,1,4327482,1789.0,70377.58827209473
676,170.26254415512085,1,4328078,596.0,23446.083068847656
677,170.2859902381897,1,4328674,596.0,23446.083068847656
678,170.30943632125854,1,4329270,596.0,23446.083068847656
679,170.3328824043274,1,4329866,596.0,23446.083068847656
680,170.35632848739624,1,4330462,596.0,23446.083068847656
681,170.3797745704651,1,4331058,596.0,23446.083068847656
682,170.40322065353394,1,4331654,596.0,23446.083068847656
683,170.42666673660278,1,4332250,596.0,23446.083068847656
684,170.45011281967163,1,4332846,596.0,23446.083068847656
685,170.47355890274048,1,4333442,596.0,23446.083068847656
686,170.56915283203125,1,4335872,2430.0,95593.92929077148
687,170.59082865715027,1,4336423,551.0,21675.825119018555
688,170.61427474021912,1,4337019,596.0,23446.083068847656
689,170.63772082328796,1,4337615,596.0,23446.083068847656
690,170.6611669063568,1,4338211,596.0,23446.083068847656
691,170.68461298942566,1,4338807,596.0,23446.083068847656
692,170.7080590724945,1,4339403,596.0,23446.083068847656
693,170.73150515556335,1,4339999,596.0,23446.083068847656
694,170.7549512386322,1,4340595,596.0,23446.083068847656
695,170.77839732170105,1,4341191,596.0,23446.083068847656
696,170.78288197517395,1,4341305,114.0,4484.653472900391
697,170.8487355709076,1,4342979,1674.0,65853.59573364258
698,170.87218165397644,1,4343575,596.0,23446.083068847656
699,170.98945140838623,1,4346556,2981.0,117269.75440979004
700,171.01289749145508,1,4347152,596.0,23446.083068847656
701,171.05978965759277,1,4348344,1192.0,46892.16613769531
702,171.08323574066162,1,4348940,596.0,23446.083068847656
703,171.10668182373047,1,4349536,596.0,23446.083068847656
704,171.13012790679932,1,4350132,596.0,23446.083068847656
705,171.15357398986816,2,4350728,596.0,23446.083068847656
706,171.177020072937,1,4351324,596.0,23446.083068847656
707,171.22395157814026,1,4352517,1193.0,46931.50520324707
708,171.2473976612091,1,4353113,596.0,23446.083068847656
709,171.27084374427795,1,4353709,596.0,23446.083068847656
710,171.2942898273468,1,4354305,596.0,23446.083068847656
711,171.31773591041565,1,4354901,596.0,23446.083068847656
712,171.3411819934845,1,4355497,596.0,23446.083068847656
713,171.36462807655334,1,4356093,596.0,23446.083068847656
714,171.3880741596222,1,4356689,596.0,23446.083068847656
715,171.41152024269104,1,4357285,596.0,23446.083068847656
716,171.4349663257599,1,4357881,596.0,23446.083068847656
717,171.45841240882874,2,4358477,596.0,23446.083068847656
718,171.48185849189758,2,4359073,596.0,23446.083068847656
719,171.50530457496643,2,4359669,596.0,23446.083068847656
720,171.52875065803528,2,4360265,596.0,23446.083068847656
721,171.55223608016968,1,4360862,597.0,23485.422134399414
722,171.57564282417297,2,4361457,595.0,23406.7440032959
723,171.59912824630737,1,4362054,597.0,23485.422134399414
724,171.62257432937622,1,4362650,596.0,23446.083068847656
725,171.64602041244507,1,4363246,596.0,23446.083068847656
726,171.66946649551392,1,4363842,596.0,23446.083068847656
727,171.69291257858276,1,4364438,596.0,23446.083068847656
728,171.7163586616516,1,4365034,596.0,23446.083068847656
729,171.73980474472046,1,4365630,596.0,23446.083068847656
730,171.7632508277893,2,4366226,596.0,23446.083068847656
731,171.78669691085815,2,4366822,596.0,23446.083068847656
732,171.810142993927,2,4367418,596.0,23446.083068847656
733,171.83358907699585,2,4368014,596.0,23446.083068847656
734,171.8570351600647,2,4368610,596.0,23446.083068847656
735,171.88048124313354,2,4369206,596.0,23446.083068847656
736,171.90396666526794,1,4369803,597.0,23485.422134399414
737,171.92737340927124,2,4370398,595.0,23406.7440032959
738,171.95085883140564,1,4370995,597.0,23485.422134399414
739,171.9743049144745,1,4371591,596.0,23446.083068847656
740,171.99775099754333,1,4372187,596.0,23446.083068847656
741,172.00416326522827,1,4372350,163.0,6412.267684936523
742,172.02119708061218,1,4372783,433.0,17033.815383911133
743,172.03469038009644,2,4373126,343.0,13493.29948425293
744,172.04464316368103,1,4373379,253.0,9952.783584594727
745,172.06808924674988,2,4373975,596.0,23446.083068847656
746,172.09153532981873,2,4374571,596.0,23446.083068847656
747,172.09578394889832,1,4374679,108.0,4248.619079589844
748,172.11498141288757,2,4375167,488.0,19197.463989257812
749,172.12631106376648,1,4375455,288.0,11329.65087890625
750,172.13842749595642,2,4375763,308.0,12116.432189941406
751,172.16187357902527,2,4376359,596.0,23446.083068847656
752,172.18531966209412,2,4376955,596.0,23446.083068847656
753,172.1873652935028,1,4377007,52.0,2045.6314086914062
754,172.20876574516296,2,4377551,544.0,21400.45166015625
755,172.2322118282318,2,4378147,596.0,23446.083068847656
756,172.25565791130066,2,4378743,596.0,23446.083068847656
757,172.2791039943695,2,4379339,596.0,23446.083068847656
758,172.3025894165039,1,4379936,597.0,23485.422134399414
759,172.30951309204102,1,4380112,176.0,6923.675537109375
760,172.32603549957275,1,4380532,420.0,16522.40753173828
761,172.3494815826416,1,4381128,596.0,23446.083068847656
762,172.37292766571045,2,4381724,596.0,23446.083068847656
763,172.3963737487793,2,4382320,596.0,23446.083068847656
764,172.41981983184814,2,4382916,596.0,23446.083068847656
765,172.443265914917,2,4383512,596.0,23446.083068847656
766,172.46671199798584,2,4384108,596.0,23446.083068847656
767,172.4901580810547,2,4384704,596.0,23446.083068847656
768,172.51360416412354,2,4385300,596.0,23446.083068847656
769,172.53705024719238,2,4385896,596.0,23446.083068847656
770,172.55376935005188,1,4386321,425.0,16719.10285949707
771,172.56049633026123,2,4386492,171.0,6726.980209350586
772,172.58394241333008,2,4387088,596.0,23446.083068847656
773,172.60742783546448,1,4387685,597.0,23485.422134399414
774,172.63087391853333,1,4388281,596.0,23446.083068847656
775,172.65432000160217,1,4388877,596.0,23446.083068847656
776,172.67776608467102,1,4389473,596.0,23446.083068847656
777,172.70121216773987,1,4390069,596.0,23446.083068847656
778,172.72465825080872,1,4390665,596.0,23446.083068847656
779,172.74810433387756,1,4391261,596.0,23446.083068847656
780,172.7715504169464,2,4391857,596.0,23446.083068847656
781,172.79499650001526,2,4392453,596.0,23446.083068847656
782,172.79802560806274,1,4392530,77.0,3029.1080474853516
783,172.8184425830841,2,4393049,519.0,20416.975021362305
784,172.8419280052185,1,4393646,597.0,23485.422134399414
785,172.86537408828735,1,4394242,596.0,23446.083068847656
786,172.8888201713562,1,4394838,596.0,23446.083068847656
787,172.91226625442505,1,4395434,596.0,23446.083068847656
788,172.9357123374939,1,4396030,596.0,23446.083068847656
789,172.95915842056274,1,4396626,596.0,23446.083068847656
790,172.9826045036316,1,4397222,596.0,23446.083068847656
791,173.00605058670044,1,4397818,596.0,23446.083068847656
792,173.0294966697693,1,4398414,596.0,23446.083068847656
793,173.05294275283813,1,4399010,596.0,23446.083068847656
794,173.09983491897583,1,4400202,1192.0,46892.16613769531
795,173.24055075645447,1,4403779,3577.0,140715.8374786377
796,173.310889005661,1,4405567,1788.0,70338.24920654297
797,173.33433508872986,1,4406163,596.0,23446.083068847656
798,173.38122725486755,1,4407355,1192.0,46892.16613769531
799,173.469740152359,1,4409605,2250.0,88512.89749145508
800,173.61572742462158,1,4413316,3711.0,145987.27226257324
801,173.944011926651,1,4421661,8345.0,328284.50202941895
802,174.01435017585754,1,4423449,1788.0,70338.24920654297
803,174.0377962589264,1,4424045,596.0,23446.083068847656
804,174.08472776412964,1,4425238,1193.0,46931.50520324707
805,174.1081738471985,1,4425834,596.0,23446.083068847656
806,174.13161993026733,1,4426430,596.0,23446.083068847656
807,174.15506601333618,1,4427026,596.0,23446.083068847656
808,174.17851209640503,1,4427622,596.0,23446.083068847656
809,174.20195817947388,1,4428218,596.0,23446.083068847656
810,174.22540426254272,1,4428814,596.0,23446.083068847656
811,174.24885034561157,1,4429410,596.0,23446.083068847656
812,174.43641901016235,1,4434178,4768.0,187568.66455078125
813,174.577134847641,1,4437755,3577.0,140715.8374786377
814,174.60058093070984,1,4438351,596.0,23446.083068847656
815,174.6240270137787,1,4438947,596.0,23446.083068847656
816,174.64747309684753,1,4439543,596.0,23446.083068847656
817,174.67091917991638,1,4440139,596.0,23446.083068847656
818,174.69436526298523,1,4440735,596.0,23446.083068847656
819,174.99865293502808,1,4448470,7735.0,304287.6720428467
820,175.65577268600464,1,4465174,16704.0,657119.7509765625
821,175.70266485214233,1,4466366,1192.0,46892.16613769531
822,175.72611093521118,1,4466962,596.0,23446.083068847656
823,175.74955701828003,1,4467558,596.0,23446.083068847656
824,175.77300310134888,2,4468154,596.0,23446.083068847656
825,175.79644918441772,2,4468750,596.0,23446.083068847656
826,175.81989526748657,2,4469346,596.0,23446.083068847656
827,175.84334135055542,2,4469942,596.0,23446.083068847656
828,175.86682677268982,1,4470539,597.0,23485.422134399414
829,175.89027285575867,1,4471135,596.0,23446.083068847656
830,175.91371893882751,1,4471731,596.0,23446.083068847656
831,175.93716502189636,1,4472327,596.0,23446.083068847656
832,175.9606111049652,1,4472923,596.0,23446.083068847656
833,175.98405718803406,1,4473519,596.0,23446.083068847656
834,176.0075032711029,1,4474115,596.0,23446.083068847656
835,179.99691724777222,1,4575526,101411.0,3989413.9766693115
836,180.0133216381073,1,4575943,417.0,16404.390335083008
837,186.30938172340393,4,4735989,160046.0,6296060.085296631
838,189.9966323375702,1,4829719,93730.0,3687250.6141662598
839,190.00001549720764,1,4829805,86.0,3383.159637451172
840,192.00048565864563,2,4880657,50852.0,2000470.1614379883
841,192.00178384780884,1,4880690,33.0,1298.1891632080078
842,192.00894355773926,3,4880872,182.0,7159.709930419922
843,192.09344387054443,2,4883020,2148.0,84500.31280517578
844,192.23415970802307,1,4886597,3577.0,140715.8374786377
845,192.30449795722961,1,4888385,1788.0,70338.24920654297
846,192.30945467948914,3,4888511,126.0,4956.722259521484
847,192.32794404029846,1,4888981,470.0,18489.360809326172
848,192.3513901233673,1,4889577,596.0,23446.083068847656
849,192.37483620643616,1,4890173,596.0,23446.083068847656
850,192.398282289505,1,4890769,596.0,23446.083068847656
851,192.49879360198975,5,4893324,2555.0,100511.31248474121
852,207.99830675125122,1,5287322,393998.0,15499513.149261475
853,208.33418369293213,2,5295860,8538.0,335876.9416809082
854,214.99833941459656,1,5465263,169403.0,6664155.721664429
855,219.99829530715942,1,5592362,127099.0,4999955.892562866
856,223.9981734752655,1,5694039,101677.0,3999878.168106079
857,224.9982511997223,1,5719461,25422.0,1000077.7244567871
858,225.0009262561798,2,5719529,68.0,2675.0564575195312
859,240.00059723854065,3,6100821,381292.0,14999670.98236084
860,240.00224947929382,1,6100863,42.0,1652.2407531738281
861,250.00086307525635,1,6355028,254165.0,9998613.595962524
862,275.00001311302185,1,6990507,635479.0,24999150.037765503
863,285.0000035762787,1,7244707,254200.0,9999990.463256836
864,289.9999988079071,1,7371807,127100.0,4999995.231628418
865,294.9999940395355,1,7498907,127100.0,4999995.231628418
